counter,Session.ID,FailingMethod,Question.ID,Answer.duration_seconds,Answer.timestamp,Answer.confidence,Answer.difficulty,TP,TN,FN,FP,Answer.option,Answer.order,Answer.explanation,Code.LOC,Code.complexity,Worker.ID,Worker.score,Worker.profession,Worker.yearsOfExperience,Worker.age,Worker.gender,Worker.whereLearnedToCode,Worker.country,Worker.programmingLanguage
2120,108Ic-3G6A8-41,HIT08_54,110,194.676,Fri 2015 Jul 10 20:52:28.82,5,1,0,1,0,0,NO,3,Since strings are technically 0 based arrays in Java; using the charAt method will return the first character of the array.  This is a perfectly legal operation in Java.,1,1,45ea8E6e0-10:95cg-5I0I151,4,Professional_Developer,22,37,Male,High School;University;Web,United States,C#; PL/SQL; SQL; Java; JavaScript; PHP
2122,347GI-8e-8E999,HIT06_51,85,46.74,Tue 2015 Jul 07 15:42:52.94,3,4,0,1,0,0,NO,2,no issue in that line,1,1,35eA-7i-2a656,5,Professional_Developer,3,25,Male,University,India,JAVA
2127,311GE-5A-9E050,HIT06_51,85,62.63,Wed 2015 Jul 08 00:34:43.80,5,1,0,1,0,0,NO,2,No; the problem starts from the beginning passed value of x; which can't differentiate -0.0 from 0.0. ,1,1,106iG8G-9I-9-80:590CG-6G-7i-71-9,4,Professional_Developer,10,31,Male,High School;University;Web;Other work,usa,C++
2130,293eI4e4e95-7,HIT06_51,85,91.296,Wed 2015 Jul 08 04:50:46.34,4,3,0,1,0,0,NO,2,That statement simply assigns the long value of x to the variable 'value',1,1,739Gg9c-2G37-5,3,Professional_Developer,15,37,Female,University,India,php
2133,275Ge-5G4e-20-1,HIT06_51,85,241.807,Wed 2015 Jul 08 13:40:07.74,3,3,0,0,0,1,YES,2,a double (floating point) variable is being cast as a long int; potentially this conversion could be meaningless depending on how large Java's integers and floats are (Python for instance has arbitrary length integers but Java does not or there would be no need to distinguish long from int),1,1,1010Cc7a3A2-9-6,5,Professional_Developer,35,42,Male,High School;University,USA,python; c++
2134,269CA-3c-9i1-64,HIT06_51,85,104.715,Wed 2015 Jul 08 15:23:25.20,3,3,0,1,0,0,NO,2,The value of value is the value of x; and the value of mantissa is the value of value; value is only used otherwise after the while loop if exp has not risen above 2; so no it's not a problem IMO.  ,1,1,1059Ec7i-9C0-64,5,Professional_Developer,19,31,Male,Web;Other Self Taught,United States,PHP; CSS3; HTML5; JavaScript; C#
2137,251ea1g-9g-5-6-4,HIT06_51,85,53.777,Wed 2015 Jul 08 19:49:32.41,5,3,0,1,0,0,NO,2,Again the test code does not call the source code below.  The only method in the source code is addNumber() which is not called by the test above.,1,1,1213eA-4e-9g0-98,5,Professional_Developer,10,33,Male,High School;University;Web,USA,C#
2139,38ec8e3e3-9-5,HIT06_51,85,31.488,Fri 2015 Jul 10 21:14:41.71,1,3,0,1,0,0,NO,2,It doesn't look like the method addNumber is being used in the assertion above; but I'm not sure about that. ,1,1,40Ag4a-1c-41-2,3,Professional_Developer,3,25,Female,Web,United States,php; python; javascript
2140,32II-9G7c751,HIT06_51,85,132.173,Sat 2015 Jul 11 05:34:50.13,5,2,0,1,0,0,NO,2,because value variable is a keyword; possible it will create failure of program,1,1,107Ce2c-1i556:801ei3E-4g6-34,3,Professional_Developer,4,30,Male,University;Web,indian,dot net and core java
2141,355Ig-2e-9g-284,HIT06_51,89,703.852,Tue 2015 Jul 07 15:14:37.70,0,5,0,0,0,0,IDK,1,I don't know,1,2,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
2148,307Cc6c-8C-938,HIT06_51,89,86.693,Wed 2015 Jul 08 00:54:49.94,2,3,0,1,0,0,NO,1,No issues,1,2,658ge-9g0G8-33,4,Professional_Developer,5,36,Male,University,USA,Java
2153,271CI-4i7g7-33,HIT06_51,89,98.969,Wed 2015 Jul 08 14:22:40.25,4,4,0,1,0,0,NO,1,It is valid.,1,2,1013GI0e-3C-869,3,Professional_Developer,5,30,Female,University,India,Java
2154,265aa5C-8C-2-85,HIT06_51,89,496.527,Wed 2015 Jul 08 16:36:33.22,5,5,0,1,0,0,NO,1,Math.abs(x) gets the absolute value of x and it is comparing with absolute value which is 100,1,2,101GC1i5g-7-61:1008II-5a4e60-9:110gg-3i2G-6-94,5,Professional_Developer,15,35,Male,University;Web;Other Private Institute,INDIA,Java
2157,241Gc0g8a-5-8-3,HIT06_51,89,2288.463,Wed 2015 Jul 08 22:05:43.17,3,5,0,1,0,0,NO,1,The result of the comparison on line 247 is true. The result of the comparison on line 251 will be false and not cause a problem. The problem is in the add method call on line 260.,1,2,1254gg5C-2C06-7,5,Professional_Developer,16,44,Female,High School;University;Web,USA,C; Python
2164,914II-6A8I-65-1,HIT08_54,127,454.383,Tue 2015 Jul 07 16:34:20.34,5,3,0,0,0,1,YES,1,"The statement is made to throw an exception if the fifth position in the string does not equal ""_"". In this case; the string position does not contain ""_"". Therefore; the exception is thrown given the input.",1,1,222cC-5A1E364,4,Professional_Developer,5,35,Male,University;Web,United States,c#; Java
2166,898gg-5I8a-5-24,HIT08_54,127,219.831,Tue 2015 Jul 07 18:19:11.41,4,3,0,0,0,1,YES,1,If I'm reading this correctly; I believe this part is checking to see if the character in the 5th position is a '_' and if not; return the error that you're getting in the test so I think this could be the issue.,1,1,358ig-7C7C5-1-2:10EI0c-3A0-3-9,5,Professional_Developer,5,32,Male,University,USA,SQL
2171,858eI1G-7i415,HIT08_54,127,335.537,Tue 2015 Jul 07 22:07:34.66,5,1,0,0,0,1,YES,1,The method is trying to make sure that the 5th character in the String fr__POSIX is an _. If we count the number of characters starting at f = character 0; we see that the character at space 5 is an O. This tells us that it is an invalid locale.,1,1,553Ic-5c-3E0-81,4,Professional_Developer,4,23,Male,High School;University;Web,United States of America,Java
2172,842Ei-5E2I9-43,HIT08_54,127,676.428,Tue 2015 Jul 07 23:53:21.22,3,4,0,0,0,1,YES,1,The imput for locale was not put in correctly which is what gives that error,1,1,619cG-3e8i71-7,5,Professional_Developer,6,27,Female,High School;University,USA,C++; Java
2173,834eI-4A3E9-3-9,HIT08_54,127,240.809,Wed 2015 Jul 08 00:41:51.25,3,2,0,0,0,1,YES,1,"The character at index 5 is either 0 or S depending on if there are two underscores in ""fr__POSIX"".",1,1,661ee-4e-8c4-5-6,4,Professional_Developer,10,33,Male,University;Web,US,C;C++;.NET
2174,818ig3G-7C04-1,HIT08_54,127,185.171,Wed 2015 Jul 08 03:48:04.00,5,2,0,1,0,0,NO,1,There is no issue.,1,1,740Ce1I9I-71-7,5,Professional_Developer,20,33,Male,University,India,PHP
2178,786CI6g0C-93-4,HIT08_54,127,147.371,Wed 2015 Jul 08 18:33:30.26,5,1,0,0,0,1,YES,1,"This line mandates the 6th character in the string be an underscore.  In the above; it is the letter ""O"".  This seems consistent with the precondition; and means the test is probably wrong.",1,1,1159AI-9A9g2-1-9,5,Professional_Developer,20,35,Male,Other Self-taught as a child,United States,Javascript
2179,107aa-4a-2C-9-5-9,HIT08_54,127,95.676,Fri 2015 Jul 10 21:02:53.92,5,1,0,1,0,0,NO,1,"The issue is the format of ""fr__POSIX"" since it doesn't match the correct formats: it has two underscores instead of one separating the country and POSIX",1,1,40Ag4a-1c-41-2,3,Professional_Developer,3,25,Female,Web,United States,php; python; javascript
2184,914II-6A8I-65-1,HIT08_54,119,334.892,Tue 2015 Jul 07 16:39:55.23,5,2,0,1,0,0,NO,2,The input for this method points to an underscore. The input should only use one underscore. As the third position should be the beginning of the country code; the exception is thrown as it should.,1,1,222cC-5A1E364,4,Professional_Developer,5,35,Male,University;Web,United States,c#; Java
2186,898gg-5I8a-5-24,HIT08_54,119,892.072,Tue 2015 Jul 07 18:34:03.48,4,2,0,1,0,0,NO,2,This doesn't look like a problem because it is just a character being declared with a single character from the array.,1,1,358ig-7C7C5-1-2:10EI0c-3A0-3-9,5,Professional_Developer,5,32,Male,University,USA,SQL
2191,858eI1G-7i415,HIT08_54,119,187.898,Tue 2015 Jul 07 22:10:42.56,5,2,0,1,0,0,NO,2,All it is doing at line 113 is stating that ch3 = '_'. The error happens later when checking the weight of the character.,1,1,553Ic-5c-3E0-81,4,Professional_Developer,4,23,Male,High School;University;Web,United States of America,Java
2192,842Ei-5E2I9-43,HIT08_54,119,281.231,Tue 2015 Jul 07 23:58:02.45,4,5,0,0,0,1,YES,2,Line 114 was not the correct input,1,1,619cG-3e8i71-7,5,Professional_Developer,6,27,Female,High School;University,USA,C++; Java
2193,834eI-4A3E9-3-9,HIT08_54,119,403.927,Wed 2015 Jul 08 00:48:35.18,4,2,0,0,0,1,YES,2,"Yes; if ""fr__POSIX"" has two underscores then the character at index 3 will lead to an exception being thrown.",1,1,661ee-4e-8c4-5-6,4,Professional_Developer,10,33,Male,University;Web,US,C;C++;.NET
2194,818ig3G-7C04-1,HIT08_54,119,41.725,Wed 2015 Jul 08 03:50:10.72,5,2,0,1,0,0,NO,2,There is no issue,1,1,740Ce1I9I-71-7,5,Professional_Developer,20,33,Male,University,India,PHP
2198,786CI6g0C-93-4,HIT08_54,119,115.368,Wed 2015 Jul 08 18:35:25.63,5,2,0,1,0,0,NO,2,ch3 is fine; but will error on line 115 when we try to verify ch3 is a capital letter (it's an underscore),1,1,1159AI-9A9g2-1-9,5,Professional_Developer,20,35,Male,Other Self-taught as a child,United States,Javascript
2199,107aa-4a-2C-9-5-9,HIT08_54,119,57.234,Fri 2015 Jul 10 21:03:51.15,5,1,0,1,0,0,NO,2,The format is invalid according to the explanation at the top (should be fr_POSIX); so this error should be thrown. ,1,1,40Ag4a-1c-41-2,3,Professional_Developer,3,25,Female,Web,United States,php; python; javascript
2204,914II-6A8I-65-1,HIT08_54,111,177.757,Tue 2015 Jul 07 16:42:52.99,4,2,0,1,0,0,NO,3,There is nothing wrong in line 102 in this case as the input complies with the 'if' statement in which it is used.,1,1,222cC-5A1E364,4,Professional_Developer,5,35,Male,University;Web,United States,c#; Java
2206,898gg-5I8a-5-24,HIT08_54,111,85.072,Tue 2015 Jul 07 18:35:28.55,4,2,0,1,0,0,NO,3,This doesn't look like a problem either because again; it is a single character being declared by a single character from the array.,1,1,358ig-7C7C5-1-2:10EI0c-3A0-3-9,5,Professional_Developer,5,32,Male,University,USA,SQL
2211,858eI1G-7i415,HIT08_54,111,192.867,Tue 2015 Jul 07 22:13:55.43,5,1,0,1,0,0,NO,3,This is simply a character assignment. As long as there are characters in the string at the current index; no error will be thrown.,1,1,553Ic-5c-3E0-81,4,Professional_Developer,4,23,Male,High School;University;Web,United States of America,Java
2212,842Ei-5E2I9-43,HIT08_54,111,119.59,Wed 2015 Jul 08 00:00:02.04,4,2,0,1,0,0,NO,3,Not an issue on line 102,1,1,619cG-3e8i71-7,5,Professional_Developer,6,27,Female,High School;University,USA,C++; Java
2213,834eI-4A3E9-3-9,HIT08_54,111,128.777,Wed 2015 Jul 08 00:50:43.95,4,2,0,1,0,0,NO,3,The character at index 0 is an 'f' and thus no exception will get thrown in line 105.,1,1,661ee-4e-8c4-5-6,4,Professional_Developer,10,33,Male,University;Web,US,C;C++;.NET
2214,818ig3G-7C04-1,HIT08_54,111,329.086,Wed 2015 Jul 08 03:55:39.81,5,2,0,1,0,0,NO,3,There is not an issue,1,1,740Ce1I9I-71-7,5,Professional_Developer,20,33,Male,University,India,PHP
2218,786CI6g0C-93-4,HIT08_54,111,48.919,Wed 2015 Jul 08 18:36:14.55,5,1,0,1,0,0,NO,3,"This character is valid; and later passes the check with ""f"" being a lowercase letter.",1,1,1159AI-9A9g2-1-9,5,Professional_Developer,20,35,Male,Other Self-taught as a child,United States,Javascript
2219,107aa-4a-2C-9-5-9,HIT08_54,111,45.873,Fri 2015 Jul 10 21:04:37.03,5,1,0,1,0,0,NO,3,fr__POSIX is not close to what the locale should look like; (should be something like fr_POSIX); so there isn't anything wrong with the error message. ,1,1,40Ag4a-1c-41-2,3,Professional_Developer,3,25,Female,Web,United States,php; python; javascript
2221,355Ig-2e-9g-284,HIT06_51,83,322.378,Tue 2015 Jul 07 15:20:00.08,4,4,0,0,0,1,YES,2,"This is on comparison of function/method; obviously non-null strings; for example assertEquals(""a""; ""b"").",1,1,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
2228,307Cc6c-8C-938,HIT06_51,83,102.504,Wed 2015 Jul 08 00:56:32.45,4,3,0,0,0,1,YES,2,Should pass values,1,1,658ge-9g0G8-33,4,Professional_Developer,5,36,Male,University,USA,Java
2233,271CI-4i7g7-33,HIT06_51,83,121.635,Wed 2015 Jul 08 14:24:41.88,4,3,0,0,0,1,YES,2,An empty function.,1,1,1013GI0e-3C-869,3,Professional_Developer,5,30,Female,University,India,Java
2234,265aa5C-8C-2-85,HIT06_51,83,215.006,Wed 2015 Jul 08 16:40:08.22,4,3,0,0,0,1,YES,2,add method adding empty string.,1,1,101GC1i5g-7-61:1008II-5a4e60-9:110gg-3i2G-6-94,5,Professional_Developer,15,35,Male,University;Web;Other Private Institute,INDIA,Java
2237,241Gc0g8a-5-8-3,HIT06_51,83,391.305,Wed 2015 Jul 08 22:12:14.48,3,3,0,1,0,0,NO,2,The line at 243 is just appending a space; because the 'if' statements on lines 14 and 19 are false.,1,1,1254gg5C-2C06-7,5,Professional_Developer,16,44,Female,High School;University;Web,USA,C; Python
2240,33ii-9g0g82-9,HIT06_51,83,115.068,Sat 2015 Jul 11 10:24:04.24,2,2,0,0,0,1,YES,2,yes it have is not supported ,1,1,20ca-1G-6C-3-7-3:10AE4G-4a370:46AI8G-4A8-2-2,5,Professional_Developer,2,25,Male,University,india,java
2242,347GI-8e-8E999,HIT06_51,79,42.038,Tue 2015 Jul 07 15:43:34.98,4,3,0,0,0,1,YES,3,there is an issue to assign value to x,1,1,35eA-7i-2a656,5,Professional_Developer,3,25,Male,University,India,JAVA
2247,311GE-5A-9E050,HIT06_51,79,67.774,Wed 2015 Jul 08 00:35:51.58,5,1,0,0,0,1,YES,3,Yes; since 0.0 == -0.0 the double type is not appropriate here. A Double should be passed instead to allow for proper conversion after if an accurate string representation of -0.0 is expected.,1,1,106iG8G-9I-9-80:590CG-6G-7i-71-9,4,Professional_Developer,10,31,Male,High School;University;Web;Other work,usa,C++
2250,293eI4e4e95-7,HIT06_51,79,103.652,Wed 2015 Jul 08 04:52:29.99,3,4,0,1,0,0,NO,3,Because the type double of x is converted during processing in the function,1,1,739Gg9c-2G37-5,3,Professional_Developer,15,37,Female,University,India,php
2253,275Ge-5G4e-20-1,HIT06_51,79,576.51,Wed 2015 Jul 08 13:49:44.25,3,3,0,0,0,1,YES,3,great care must be taken when using floating point numbers; errors can accumulate over repeated operations and they cannot generally be converted to integer form; floating point numbers are really only for use with (scientific) calculations and everything else should be done with integers if possible; the task at hand appears to be parsing source code; so there was never any need for using floating point numbers anyway; the use of String.valueOf(x) in line 263 could produce unexpected behavior depending on how String.valueOf(x) converts floating point x to a string; and there's the problem of converting double to long discussed in the previous section,1,1,1010Cc7a3A2-9-6,5,Professional_Developer,35,42,Male,High School;University,USA,python; c++
2254,269CA-3c-9i1-64,HIT06_51,79,36.785,Wed 2015 Jul 08 15:24:01.99,5,3,0,1,0,0,NO,3,No; you can use valueOf in that particular fashion and change the double to a string output.,1,1,1059Ec7i-9C0-64,5,Professional_Developer,19,31,Male,Web;Other Self Taught,United States,PHP; CSS3; HTML5; JavaScript; C#
2257,251ea1g-9g-5-6-4,HIT06_51,79,50.22,Wed 2015 Jul 08 19:50:22.63,5,3,0,1,0,0,NO,3,For the third time; the test above does not call the code listed below; or if it does then it happens indirectly through code that is not shown and I can't tell you anything for sure.  ,1,1,1213eA-4e-9g0-98,5,Professional_Developer,10,33,Male,High School;University;Web,USA,C#
2258,38ec8e3e3-9-5,HIT06_51,79,22.239,Fri 2015 Jul 10 21:15:03.95,1,3,0,1,0,0,NO,3,The assertion about isn't even using the addNumber method.,1,1,40Ag4a-1c-41-2,3,Professional_Developer,3,25,Female,Web,United States,php; python; javascript
2259,32II-9G7c751,HIT06_51,79,109.108,Sat 2015 Jul 11 05:36:39.24,5,1,0,0,0,1,YES,3,there is no issue with variable x but we should difficult to guess which variable is used for what so better use naming convention for variable,1,1,107Ce2c-1i556:801ei3E-4g6-34,3,Professional_Developer,4,30,Male,University;Web,indian,dot net and core java
2260,19gI-6A-2G00-1,HIT06_51,79,78.228,Sat 2015 Jul 11 23:59:25.34,2,3,0,1,0,0,NO,3,Using a double as the variable type should not cause the error being raised.,1,1,270eG-5c6A3-46:65eI-2i-2I-9-36,5,Professional_Developer,20,38,Male,High School;University;Other On the job,USA,C#
2261,355Ig-2e-9g-284,HIT06_51,95,54.681,Tue 2015 Jul 07 15:20:54.76,3,3,0,0,0,1,YES,3,"This is on comparison of two obviously non-null strings; for example assertEquals(""a""; ""b"").",1,1,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
2268,307Cc6c-8C-938,HIT06_51,95,34.372,Wed 2015 Jul 08 00:57:06.82,5,3,0,1,0,0,NO,3,No issues,1,1,658ge-9g0G8-33,4,Professional_Developer,5,36,Male,University,USA,Java
2273,271CI-4i7g7-33,HIT06_51,95,17.592,Wed 2015 Jul 08 14:24:59.48,4,4,0,1,0,0,NO,3,It is valid.,1,1,1013GI0e-3C-869,3,Professional_Developer,5,30,Female,University,India,Java
2274,265aa5C-8C-2-85,HIT06_51,95,863.426,Wed 2015 Jul 08 16:54:31.65,4,4,0,1,0,0,NO,3,add method just converts the String to Long and adds the specified value.,1,1,101GC1i5g-7-61:1008II-5a4e60-9:110gg-3i2G-6-94,5,Professional_Developer,15,35,Male,University;Web;Other Private Institute,INDIA,Java
2277,241Gc0g8a-5-8-3,HIT06_51,95,1094.448,Wed 2015 Jul 08 22:30:28.92,1,5,0,0,0,1,YES,3,I believe that the problem must be in the add method. I do not see the problem in the code that is shown. I think the problem might be in the maybeEndStatement method.,1,1,1254gg5C-2C06-7,5,Professional_Developer,16,44,Female,High School;University;Web,USA,C; Python
2280,33ii-9g0g82-9,HIT06_51,95,94.993,Sat 2015 Jul 11 10:25:39.23,3,3,0,0,0,1,YES,3,the exp variable not get the value is unusable function so the code not executed allways,1,1,20ca-1G-6C-3-7-3:10AE4G-4a370:46AI8G-4A8-2-2,5,Professional_Developer,2,25,Male,University,india,java
2292,845GC5a0g-5-98,HIT08_54,124,575.452,Tue 2015 Jul 07 23:33:35.90,5,2,0,1,0,0,NO,1,The input is incorrect; it does not follow the format of a locale. The error you received is correct; check your input,8,8,600Ea-6C6E443,5,Professional_Developer,12,31,Male,High School;University;Web,United States,C; VHDL; Python
2297,797CE-4a4C8-2-2,HIT08_54,124,124.364,Wed 2015 Jul 08 14:12:44.96,4,4,0,0,0,1,YES,1,"since the print option - throw new IllegalArgumentException(""Invalid locale format: "" + str); is given; there is a chance it has thrown exception.",8,8,1013GI0e-3C-869,3,Professional_Developer,5,30,Female,University,India,Java
2298,789Aa6i-9A4-80,HIT08_54,124,490.592,Wed 2015 Jul 08 15:57:40.97,5,1,0,1,0,0,NO,1,Conditional Clause is checking for len==5; where as actual length of Locale is more than 5.,8,8,101GC1i5g-7-61:1008II-5a4e60-9:110gg-3i2G-6-94,5,Professional_Developer,15,35,Male,University;Web;Other Private Institute,INDIA,Java
2299,110Ac2c-8a780,HIT08_54,124,199.199,Fri 2015 Jul 10 20:21:36.19,5,3,0,1,0,0,NO,1,"the method public static Locale toLocale(String str) Converts a String to a Locale. This method takes the string format of a locale and creates the locale object from it.  LocaleUtils.toLocale(""en"")         = new Locale(""en""; """")  LocaleUtils.toLocale(""en_GB"")      = new Locale(""en""; ""GB"")  LocaleUtils.toLocale(""en_GB_xxx"")  = new Locale(""en""; ""GB""; ""xxx"")   (#)      in Locale locale = LocaleUtils.toLocale(""fr__POSIX""); we are passing _P for country code wich would end up triggering an IllegalArgumentException       ",8,8,11IC-3a0E1-10:322iA-8I0A31-6:671Ca6c4e-5-9-9,4,Professional_Developer,20,45,Male,University,US,Java; JEE
2301,937gi-6E2g-2-10,HIT08_54,128,639.243,Tue 2015 Jul 07 15:22:15.46,5,1,0,1,0,0,NO,1,"the exception is thrown in line 116 because the characters at positions 3 and 4 should be uppercase letters; but the character in position 3 of the input ""fr__POSIX"" is underscore ""_""; thus line 124 is never reached; the procedure is expecting input of the form ""aa_AA_anystring""",1,1,61ae4E2e164,5,Professional_Developer,35,43,Male,High School;University,USA,python; c++
2302,929ia-7A-6c-87-5,HIT08_54,128,563.524,Tue 2015 Jul 07 15:32:23.82,4,4,0,0,0,1,YES,1,Common lang libraries has a utility method to parse and validate locale strings: LocaleUtils.toLocale(String).  After that; you just have to check whether the variant is empty  You could also extract all available Locales with getAvailableLocales() and search them for display names.    Validate.isTrue( StringUtils.isBlank( locale.getVariant() ) );    ,1,1,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
2305,881Ai-4A7C-63-5,HIT08_54,128,2295.038,Tue 2015 Jul 07 21:18:04.49,4,3,0,0,0,1,YES,1,"The third substring (str.substring(6)) in the method consists of a single character ""S"" and hence the value of that string length will be 1.when it runs through the line 99 those conditions for string length equal to 2;5 or not less than 7 does not get satisfied and it throws an exception .",1,1,481cg-5C9A77-5,3,Professional_Developer,9,33,Female,University,india,PHP
2307,873ii-1I0G16-1,HIT08_54,128,2913.806,Tue 2015 Jul 07 21:45:34.72,4,2,0,1,0,0,NO,1,"The test failed because ""fr__POSIX"" doesn't conform to one of the three required formats (described on lines 74;75; and 76). It fails the validation check on line 115 because variable ""ch3"" (the 4th letter in the string) is required to be an uppercase letter; whereas in the test string (""fr__POSIX"") ""ch3"" is an underscore.     I think the program is working as expected -- it's catching invalid strings and telling you so; although the error message is; in my opinion; a bit cryptic.    I don't see a problem with the code; unless I'm missing something. I would need to do more testing to rate myself as ""Very sure"".",1,1,490Ae3C-5I-6-75,3,Professional_Developer,10,40,Female,University;Other On the job,United States,HTML; Ruby on Rails; JS; a little bit of Java
2314,801EI2i2i-534,HIT08_54,128,574.43,Wed 2015 Jul 08 12:51:56.08,5,1,0,1,0,0,NO,1,java.util.Locale is correctly called in line 124. All arguments correctlly extracted from source string. The error received in test code is due to validation rules implemented before line 124 in method toLocale,1,1,999ga-2G-2G995:687Ci0C-3e-4-55,5,Professional_Developer,10,33,Male,High School;University;Web,Croatia,Python
2315,793ge3g1G454,HIT08_54,128,167.319,Wed 2015 Jul 08 15:16:53.90,5,2,0,0,0,1,YES,1,"Firstly; fr__POSIX is not a valid locale or language.  Secondly you are casting it backwards; it should be something similar to  LocaleUtils.toLocale(""fr_FR"") = new locale (""fr""; ""FR"" )",1,1,1059Ec7i-9C0-64,5,Professional_Developer,19,31,Male,Web;Other Self Taught,United States,PHP; CSS3; HTML5; JavaScript; C#
2317,106AC0e0e-331,HIT08_54,128,322.79,Fri 2015 Jul 10 21:06:45.92,4,3,0,0,0,1,YES,1,The line assumes that the string is a valid locale because it has 6 chars and an underscore. There should be more string format check before the conversion.,1,1,66AC-5a0g-47-9:1443IA-7C-6e967,5,Professional_Developer,17,39,Male,University;Web,USA,C#; VB.NET; Java
2318,98EG8i7a0-3-5,HIT08_54,128,159.53,Sat 2015 Jul 11 05:04:39.65,5,1,0,1,0,0,NO,1,This line is after all cases that throw the exceptions.,1,1,106iG8G-9I-9-80:590CG-6G-7i-71-9,4,Professional_Developer,10,31,Male,High School;University;Web;Other work,usa,C++
2330,845GC5a0g-5-98,HIT08_54,116,146.838,Tue 2015 Jul 07 23:36:02.73,5,2,0,1,0,0,NO,2,This is a correct invocation of the Locale constructor,1,1,600Ea-6C6E443,5,Professional_Developer,12,31,Male,High School;University;Web,United States,C; VHDL; Python
2334,797CE-4a4C8-2-2,HIT08_54,116,41.547,Wed 2015 Jul 08 14:13:26.50,4,4,0,1,0,0,NO,2,It just returns value .It will not throw error.,1,1,1013GI0e-3C-869,3,Professional_Developer,5,30,Female,University,India,Java
2335,789Aa6i-9A4-80,HIT08_54,116,555.639,Wed 2015 Jul 08 16:06:56.61,5,1,0,1,0,0,NO,2,as Locale Constructor can take Country as empty string.,1,1,101GC1i5g-7-61:1008II-5a4e60-9:110gg-3i2G-6-94,5,Professional_Developer,15,35,Male,University;Web;Other Private Institute,INDIA,Java
2336,110Ac2c-8a780,HIT08_54,116,24.724,Fri 2015 Jul 10 20:22:00.92,3,3,0,1,0,0,NO,2,"the method public static Locale toLocale(String str) Converts a String to a Locale. This method takes the string format of a locale and creates the locale object from it.  LocaleUtils.toLocale(""en"")         = new Locale(""en""; """")  LocaleUtils.toLocale(""en_GB"")      = new Locale(""en""; ""GB"")  LocaleUtils.toLocale(""en_GB_xxx"")  = new Locale(""en""; ""GB""; ""xxx"")   (#)      in Locale locale = LocaleUtils.toLocale(""fr__POSIX""); we are passing _P for country code wich would end up triggering an IllegalArgumentException",1,1,11IC-3a0E1-10:322iA-8I0A31-6:671Ca6c4e-5-9-9,4,Professional_Developer,20,45,Male,University,US,Java; JEE
2338,82aA8E2G-39-1,HIT08_54,116,127.84,Sat 2015 Jul 11 13:03:35.93,4,4,0,1,0,0,NO,2,If the length is 2 then locale string will be returned;It will not cause any failure,1,1,519CE-1a-8G700:117Ec-7c4a-50-9:93Ce-7c-8i-69-4,5,Professional_Developer,4,29,Female,University,USA,java;c
2343,334eG1I9e079,HIT06_51,92,1392.032,Tue 2015 Jul 07 18:01:45.68,4,3,0,1,0,0,NO,1,a parsePrint method is used on the value to be compared (var x = -0.0). The parsed value is not necessarily the same as the original value; and thus the ComparisonFailure,5,3,11IC-3a0E1-10:322iA-8I0A31-6:671Ca6c4e-5-9-9,4,Professional_Developer,20,45,Male,University,US,Java; JEE
2344,322gc4I4g-483,HIT06_51,92,913.735,Tue 2015 Jul 07 21:55:28.19,4,3,0,1,0,0,NO,1,There are no conditional clause issues.It make more sense if we keep <=2 as one condition and >2 as else condition,5,3,519CE-1a-8G700:117Ec-7c4a-50-9:93Ce-7c-8i-69-4,5,Professional_Developer,4,29,Female,University,USA,java;c
2346,310AC-3g0C-37-8,HIT06_51,92,452.195,Wed 2015 Jul 08 00:43:58.08,3,2,0,1,0,0,NO,1,the clause checks out as fine legally and morally.,5,3,645ca0i0i87-5:419ee1I0A201,5,Professional_Developer,20,25,Male,High School;University;Other i really dont remember a time when i couldnt,USA,c++
2350,274ei-8E5a-39-4,HIT06_51,92,181.345,Wed 2015 Jul 08 13:27:23.07,3,5,0,1,0,0,NO,1,the method parsePrint is not invoked as I see from the given code,5,3,1014aA5c4G-408:694aI4G-3E-8-3-6,5,Professional_Developer,3,25,Male,University,India,c#
2352,262Gi1a-5c-84-4,HIT06_51,92,389.312,Wed 2015 Jul 08 18:43:37.89,5,1,0,0,0,1,YES,1,The highlighted if statement relates to the treatment of large numbers; not decimals.,5,3,1159AI-9A9g2-1-9,5,Professional_Developer,20,35,Male,Other Self-taught as a child,United States,Javascript
2353,256ge2g-3E-508,HIT06_51,92,739.513,Wed 2015 Jul 08 19:27:29.97,3,3,0,1,0,0,NO,1,"When parsing string ""var x = -0.0""; exp=0; mantissa=value=0 so it never enters the if condition on line 251. Exp =0 so else condition on line 259 is evaluated.",5,3,1198eA8G-7e7-7-3:120Gc-7G5G4-5-4,4,Professional_Developer,10,33,Female,University,USA,jav
2355,244Ea9E2E006,HIT06_51,92,553.122,Wed 2015 Jul 08 21:19:41.43,5,1,0,1,0,0,NO,1,The conditional statement should have no issue since the variable 'exp' is declared and initialized in the same namespace; and is an integer.,5,3,1244ie-4G-4g486,4,Professional_Developer,3,21,Male,University;Web,United States,Java
